loading preprocessed files
0/8920 (epoch 0), train_loss = 4.181, time/batch = 0.115
7282/8920 (epoch 16), train_loss = 1.332, time/batch = 0.078
7283/8920 (epoch 16), train_loss = 1.306, time/batch = 0.069
7284/8920 (epoch 16), train_loss = 1.344, time/batch = 0.070
7285/8920 (epoch 16), train_loss = 1.329, time/batch = 0.071
7286/8920 (epoch 16), train_loss = 1.305, time/batch = 0.071
7287/8920 (epoch 16), train_loss = 1.352, time/batch = 0.072
7288/8920 (epoch 16), train_loss = 1.324, time/batch = 0.076
7289/8920 (epoch 16), train_loss = 1.336, time/batch = 0.073
7290/8920 (epoch 16), train_loss = 1.353, time/batch = 0.072
7291/8920 (epoch 16), train_loss = 1.342, time/batch = 0.072
7292/8920 (epoch 16), train_loss = 1.329, time/batch = 0.075
7293/8920 (epoch 16), train_loss = 1.355, time/batch = 0.070
7294/8920 (epoch 16), train_loss = 1.389, time/batch = 0.070
7295/8920 (epoch 16), train_loss = 1.351, time/batch = 0.072
7296/8920 (epoch 16), train_loss = 1.367, time/batch = 0.072
7297/8920 (epoch 16), train_loss = 1.444, time/batch = 0.071
7298/8920 (epoch 16), train_loss = 1.411, time/batch = 0.069
7299/8920 (epoch 16), train_loss = 1.358, time/batch = 0.074
7300/8920 (epoch 16), train_loss = 1.382, time/batch = 0.073
7301/8920 (epoch 16), train_loss = 1.363, time/batch = 0.070
7302/8920 (epoch 16), train_loss = 1.343, time/batch = 0.072
7303/8920 (epoch 16), train_loss = 1.311, time/batch = 0.072
7304/8920 (epoch 16), train_loss = 1.357, time/batch = 0.078
7305/8920 (epoch 16), train_loss = 1.434, time/batch = 0.069
7306/8920 (epoch 16), train_loss = 1.365, time/batch = 0.073
7307/8920 (epoch 16), train_loss = 1.341, time/batch = 0.070
7308/8920 (epoch 16), train_loss = 1.358, time/batch = 0.071
7309/8920 (epoch 16), train_loss = 1.332, time/batch = 0.071
7310/8920 (epoch 16), train_loss = 1.357, time/batch = 0.070
7311/8920 (epoch 16), train_loss = 1.386, time/batch = 0.071
7312/8920 (epoch 16), train_loss = 1.350, time/batch = 0.073
7313/8920 (epoch 16), train_loss = 1.356, time/batch = 0.072
7314/8920 (epoch 16), train_loss = 1.275, time/batch = 0.071
7315/8920 (epoch 16), train_loss = 1.332, time/batch = 0.071
7316/8920 (epoch 16), train_loss = 1.348, time/batch = 0.076
7317/8920 (epoch 16), train_loss = 1.298, time/batch = 0.072
7318/8920 (epoch 16), train_loss = 1.362, time/batch = 0.069
7319/8920 (epoch 16), train_loss = 1.330, time/batch = 0.070
7320/8920 (epoch 16), train_loss = 1.237, time/batch = 0.071
7321/8920 (epoch 16), train_loss = 1.290, time/batch = 0.074
7322/8920 (epoch 16), train_loss = 1.374, time/batch = 0.072
7323/8920 (epoch 16), train_loss = 1.338, time/batch = 0.072
7324/8920 (epoch 16), train_loss = 1.362, time/batch = 0.070
7325/8920 (epoch 16), train_loss = 1.285, time/batch = 0.070
7326/8920 (epoch 16), train_loss = 1.356, time/batch = 0.070
7327/8920 (epoch 16), train_loss = 1.279, time/batch = 0.072
7328/8920 (epoch 16), train_loss = 1.330, time/batch = 0.071
7329/8920 (epoch 16), train_loss = 1.379, time/batch = 0.072
7330/8920 (epoch 16), train_loss = 1.349, time/batch = 0.070
7331/8920 (epoch 16), train_loss = 1.304, time/batch = 0.069
7332/8920 (epoch 16), train_loss = 1.299, time/batch = 0.075
7333/8920 (epoch 16), train_loss = 1.339, time/batch = 0.071
7334/8920 (epoch 16), train_loss = 1.351, time/batch = 0.072
7335/8920 (epoch 16), train_loss = 1.376, time/batch = 0.071
7336/8920 (epoch 16), train_loss = 1.405, time/batch = 0.072
7337/8920 (epoch 16), train_loss = 1.339, time/batch = 0.070
7338/8920 (epoch 16), train_loss = 1.346, time/batch = 0.075
7339/8920 (epoch 16), train_loss = 1.298, time/batch = 0.071
7340/8920 (epoch 16), train_loss = 1.311, time/batch = 0.072
7341/8920 (epoch 16), train_loss = 1.369, time/batch = 0.073
7342/8920 (epoch 16), train_loss = 1.386, time/batch = 0.071
7343/8920 (epoch 16), train_loss = 1.346, time/batch = 0.069
7344/8920 (epoch 16), train_loss = 1.399, time/batch = 0.071
7345/8920 (epoch 16), train_loss = 1.349, time/batch = 0.070
7346/8920 (epoch 16), train_loss = 1.346, time/batch = 0.070
7347/8920 (epoch 16), train_loss = 1.320, time/batch = 0.072
7348/8920 (epoch 16), train_loss = 1.363, time/batch = 0.072
7349/8920 (epoch 16), train_loss = 1.330, time/batch = 0.075
7350/8920 (epoch 16), train_loss = 1.305, time/batch = 0.072
7351/8920 (epoch 16), train_loss = 1.314, time/batch = 0.073
7352/8920 (epoch 16), train_loss = 1.298, time/batch = 0.071
7353/8920 (epoch 16), train_loss = 1.321, time/batch = 0.072
7354/8920 (epoch 16), train_loss = 1.291, time/batch = 0.070
7355/8920 (epoch 16), train_loss = 1.332, time/batch = 0.073
7356/8920 (epoch 16), train_loss = 1.350, time/batch = 0.072
7357/8920 (epoch 16), train_loss = 1.364, time/batch = 0.072
7358/8920 (epoch 16), train_loss = 1.366, time/batch = 0.071
7359/8920 (epoch 16), train_loss = 1.343, time/batch = 0.072
7360/8920 (epoch 16), train_loss = 1.294, time/batch = 0.071
7361/8920 (epoch 16), train_loss = 1.321, time/batch = 0.071
7362/8920 (epoch 16), train_loss = 1.393, time/batch = 0.071
7363/8920 (epoch 16), train_loss = 1.354, time/batch = 0.072
7364/8920 (epoch 16), train_loss = 1.369, time/batch = 0.071
7365/8920 (epoch 16), train_loss = 1.370, time/batch = 0.071
7366/8920 (epoch 16), train_loss = 1.411, time/batch = 0.076
7367/8920 (epoch 16), train_loss = 1.358, time/batch = 0.072
7368/8920 (epoch 16), train_loss = 1.371, time/batch = 0.073
7369/8920 (epoch 16), train_loss = 1.384, time/batch = 0.073
7370/8920 (epoch 16), train_loss = 1.373, time/batch = 0.070
7371/8920 (epoch 16), train_loss = 1.346, time/batch = 0.069
7372/8920 (epoch 16), train_loss = 1.375, time/batch = 0.073
7373/8920 (epoch 16), train_loss = 1.307, time/batch = 0.073
7374/8920 (epoch 16), train_loss = 1.335, time/batch = 0.071
7375/8920 (epoch 16), train_loss = 1.338, time/batch = 0.071
7376/8920 (epoch 16), train_loss = 1.344, time/batch = 0.073
7377/8920 (epoch 16), train_loss = 1.337, time/batch = 0.071
7378/8920 (epoch 16), train_loss = 1.326, time/batch = 0.073
7379/8920 (epoch 16), train_loss = 1.339, time/batch = 0.071
7380/8920 (epoch 16), train_loss = 1.327, time/batch = 0.070
7381/8920 (epoch 16), train_loss = 1.332, time/batch = 0.070
7382/8920 (epoch 16), train_loss = 1.354, time/batch = 0.072
7383/8920 (epoch 16), train_loss = 1.284, time/batch = 0.073
7384/8920 (epoch 16), train_loss = 1.396, time/batch = 0.071
7385/8920 (epoch 16), train_loss = 1.315, time/batch = 0.071
7386/8920 (epoch 16), train_loss = 1.369, time/batch = 0.072
7387/8920 (epoch 16), train_loss = 1.286, time/batch = 0.072
7388/8920 (epoch 16), train_loss = 1.374, time/batch = 0.071
7389/8920 (epoch 16), train_loss = 1.324, time/batch = 0.076
7390/8920 (epoch 16), train_loss = 1.320, time/batch = 0.073
7391/8920 (epoch 16), train_loss = 1.371, time/batch = 0.071
7392/8920 (epoch 16), train_loss = 1.309, time/batch = 0.071
7393/8920 (epoch 16), train_loss = 1.334, time/batch = 0.074
7394/8920 (epoch 16), train_loss = 1.327, time/batch = 0.069
7395/8920 (epoch 16), train_loss = 1.317, time/batch = 0.073
7396/8920 (epoch 16), train_loss = 1.304, time/batch = 0.073
7397/8920 (epoch 16), train_loss = 1.342, time/batch = 0.070
7398/8920 (epoch 16), train_loss = 1.297, time/batch = 0.072
7399/8920 (epoch 16), train_loss = 1.356, time/batch = 0.072
7400/8920 (epoch 16), train_loss = 1.334, time/batch = 0.074
7401/8920 (epoch 16), train_loss = 1.373, time/batch = 0.071
7402/8920 (epoch 16), train_loss = 1.396, time/batch = 0.072
7403/8920 (epoch 16), train_loss = 1.356, time/batch = 0.071
7404/8920 (epoch 16), train_loss = 1.331, time/batch = 0.072
7405/8920 (epoch 16), train_loss = 1.323, time/batch = 0.075
7406/8920 (epoch 16), train_loss = 1.329, time/batch = 0.070
7407/8920 (epoch 16), train_loss = 1.348, time/batch = 0.071
7408/8920 (epoch 16), train_loss = 1.286, time/batch = 0.072
7409/8920 (epoch 16), train_loss = 1.367, time/batch = 0.071
7410/8920 (epoch 16), train_loss = 1.376, time/batch = 0.073
7411/8920 (epoch 16), train_loss = 1.384, time/batch = 0.071
7412/8920 (epoch 16), train_loss = 1.372, time/batch = 0.070
7413/8920 (epoch 16), train_loss = 1.361, time/batch = 0.071
7414/8920 (epoch 16), train_loss = 1.312, time/batch = 0.072
7415/8920 (epoch 16), train_loss = 1.336, time/batch = 0.070
7416/8920 (epoch 16), train_loss = 1.309, time/batch = 0.073
7417/8920 (epoch 16), train_loss = 1.377, time/batch = 0.069
7418/8920 (epoch 16), train_loss = 1.308, time/batch = 0.070
7419/8920 (epoch 16), train_loss = 1.293, time/batch = 0.070
7420/8920 (epoch 16), train_loss = 1.321, time/batch = 0.070
7421/8920 (epoch 16), train_loss = 1.327, time/batch = 0.071
7422/8920 (epoch 16), train_loss = 1.312, time/batch = 0.073
7423/8920 (epoch 16), train_loss = 1.389, time/batch = 0.073
7424/8920 (epoch 16), train_loss = 1.368, time/batch = 0.072
7425/8920 (epoch 16), train_loss = 1.360, time/batch = 0.072
7426/8920 (epoch 16), train_loss = 1.314, time/batch = 0.071
7427/8920 (epoch 16), train_loss = 1.306, time/batch = 0.071
7428/8920 (epoch 16), train_loss = 1.345, time/batch = 0.072
7429/8920 (epoch 16), train_loss = 1.346, time/batch = 0.071
7430/8920 (epoch 16), train_loss = 1.330, time/batch = 0.072
7431/8920 (epoch 16), train_loss = 1.374, time/batch = 0.071
7432/8920 (epoch 16), train_loss = 1.368, time/batch = 0.072
7433/8920 (epoch 16), train_loss = 1.310, time/batch = 0.072
7434/8920 (epoch 16), train_loss = 1.393, time/batch = 0.070
7435/8920 (epoch 16), train_loss = 1.301, time/batch = 0.070
7436/8920 (epoch 16), train_loss = 1.300, time/batch = 0.071
7437/8920 (epoch 16), train_loss = 1.351, time/batch = 0.069
7438/8920 (epoch 16), train_loss = 1.304, time/batch = 0.071
7439/8920 (epoch 16), train_loss = 1.288, time/batch = 0.074
7440/8920 (epoch 16), train_loss = 1.361, time/batch = 0.073
7441/8920 (epoch 16), train_loss = 1.337, time/batch = 0.072
7442/8920 (epoch 16), train_loss = 1.292, time/batch = 0.073
7443/8920 (epoch 16), train_loss = 1.357, time/batch = 0.071
7444/8920 (epoch 16), train_loss = 1.377, time/batch = 0.071
7445/8920 (epoch 16), train_loss = 1.357, time/batch = 0.071
7446/8920 (epoch 16), train_loss = 1.325, time/batch = 0.073
7447/8920 (epoch 16), train_loss = 1.404, time/batch = 0.070
7448/8920 (epoch 16), train_loss = 1.386, time/batch = 0.072
7449/8920 (epoch 16), train_loss = 1.401, time/batch = 0.070
7450/8920 (epoch 16), train_loss = 1.313, time/batch = 0.073
7451/8920 (epoch 16), train_loss = 1.332, time/batch = 0.072
7452/8920 (epoch 16), train_loss = 1.331, time/batch = 0.074
7453/8920 (epoch 16), train_loss = 1.346, time/batch = 0.072
7454/8920 (epoch 16), train_loss = 1.309, time/batch = 0.072
7455/8920 (epoch 16), train_loss = 1.279, time/batch = 0.071
7456/8920 (epoch 16), train_loss = 1.282, time/batch = 0.074
7457/8920 (epoch 16), train_loss = 1.331, time/batch = 0.071
7458/8920 (epoch 16), train_loss = 1.319, time/batch = 0.070
7459/8920 (epoch 16), train_loss = 1.292, time/batch = 0.070
7460/8920 (epoch 16), train_loss = 1.303, time/batch = 0.069
7461/8920 (epoch 16), train_loss = 1.330, time/batch = 0.071
7462/8920 (epoch 16), train_loss = 1.344, time/batch = 0.072
7463/8920 (epoch 16), train_loss = 1.312, time/batch = 0.071
7464/8920 (epoch 16), train_loss = 1.371, time/batch = 0.070
7465/8920 (epoch 16), train_loss = 1.338, time/batch = 0.070
7466/8920 (epoch 16), train_loss = 1.293, time/batch = 0.074
7467/8920 (epoch 16), train_loss = 1.338, time/batch = 0.073
7468/8920 (epoch 16), train_loss = 1.305, time/batch = 0.071
7469/8920 (epoch 16), train_loss = 1.245, time/batch = 0.071
7470/8920 (epoch 16), train_loss = 1.314, time/batch = 0.073
7471/8920 (epoch 16), train_loss = 1.320, time/batch = 0.070
7472/8920 (epoch 16), train_loss = 1.370, time/batch = 0.075
7473/8920 (epoch 16), train_loss = 1.319, time/batch = 0.071
7474/8920 (epoch 16), train_loss = 1.399, time/batch = 0.071
7475/8920 (epoch 16), train_loss = 1.312, time/batch = 0.072
7476/8920 (epoch 16), train_loss = 1.375, time/batch = 0.071
7477/8920 (epoch 16), train_loss = 1.296, time/batch = 0.069
7478/8920 (epoch 16), train_loss = 1.335, time/batch = 0.072
7479/8920 (epoch 16), train_loss = 1.328, time/batch = 0.071
7480/8920 (epoch 16), train_loss = 1.278, time/batch = 0.073
7481/8920 (epoch 16), train_loss = 1.319, time/batch = 0.071
7482/8920 (epoch 16), train_loss = 1.307, time/batch = 0.070
7483/8920 (epoch 16), train_loss = 1.380, time/batch = 0.077
7484/8920 (epoch 16), train_loss = 1.323, time/batch = 0.069
7485/8920 (epoch 16), train_loss = 1.396, time/batch = 0.070
7486/8920 (epoch 16), train_loss = 1.345, time/batch = 0.073
7487/8920 (epoch 16), train_loss = 1.362, time/batch = 0.072
7488/8920 (epoch 16), train_loss = 1.287, time/batch = 0.073
7489/8920 (epoch 16), train_loss = 1.309, time/batch = 0.073
7490/8920 (epoch 16), train_loss = 1.296, time/batch = 0.069
7491/8920 (epoch 16), train_loss = 1.301, time/batch = 0.073
7492/8920 (epoch 16), train_loss = 1.387, time/batch = 0.075
7493/8920 (epoch 16), train_loss = 1.389, time/batch = 0.072
7494/8920 (epoch 16), train_loss = 1.315, time/batch = 0.071
7495/8920 (epoch 16), train_loss = 1.327, time/batch = 0.070
7496/8920 (epoch 16), train_loss = 1.374, time/batch = 0.074
7497/8920 (epoch 16), train_loss = 1.314, time/batch = 0.071
7498/8920 (epoch 16), train_loss = 1.306, time/batch = 0.072
7499/8920 (epoch 16), train_loss = 1.340, time/batch = 0.071
7500/8920 (epoch 16), train_loss = 1.349, time/batch = 0.073
7501/8920 (epoch 16), train_loss = 1.291, time/batch = 0.070
7502/8920 (epoch 16), train_loss = 1.266, time/batch = 0.071
7503/8920 (epoch 16), train_loss = 1.275, time/batch = 0.071
7504/8920 (epoch 16), train_loss = 1.299, time/batch = 0.071
7505/8920 (epoch 16), train_loss = 1.318, time/batch = 0.070
7506/8920 (epoch 16), train_loss = 1.391, time/batch = 0.076
7507/8920 (epoch 16), train_loss = 1.303, time/batch = 0.069
7508/8920 (epoch 16), train_loss = 1.347, time/batch = 0.069
7509/8920 (epoch 16), train_loss = 1.342, time/batch = 0.076
7510/8920 (epoch 16), train_loss = 1.341, time/batch = 0.071
7511/8920 (epoch 16), train_loss = 1.311, time/batch = 0.069
7512/8920 (epoch 16), train_loss = 1.354, time/batch = 0.073
7513/8920 (epoch 16), train_loss = 1.298, time/batch = 0.072
7514/8920 (epoch 16), train_loss = 1.315, time/batch = 0.071
7515/8920 (epoch 16), train_loss = 1.307, time/batch = 0.070
7516/8920 (epoch 16), train_loss = 1.358, time/batch = 0.071
7517/8920 (epoch 16), train_loss = 1.329, time/batch = 0.075
7518/8920 (epoch 16), train_loss = 1.355, time/batch = 0.073
7519/8920 (epoch 16), train_loss = 1.322, time/batch = 0.071
7520/8920 (epoch 16), train_loss = 1.328, time/batch = 0.071
7521/8920 (epoch 16), train_loss = 1.392, time/batch = 0.071
7522/8920 (epoch 16), train_loss = 1.315, time/batch = 0.071
7523/8920 (epoch 16), train_loss = 1.369, time/batch = 0.072
7524/8920 (epoch 16), train_loss = 1.338, time/batch = 0.072
7525/8920 (epoch 16), train_loss = 1.279, time/batch = 0.071
7526/8920 (epoch 16), train_loss = 1.316, time/batch = 0.070
7527/8920 (epoch 16), train_loss = 1.316, time/batch = 0.071
7528/8920 (epoch 16), train_loss = 1.320, time/batch = 0.069
7529/8920 (epoch 16), train_loss = 1.407, time/batch = 0.071
7530/8920 (epoch 16), train_loss = 1.301, time/batch = 0.071
7531/8920 (epoch 16), train_loss = 1.367, time/batch = 0.071
7532/8920 (epoch 16), train_loss = 1.310, time/batch = 0.072
7533/8920 (epoch 16), train_loss = 1.276, time/batch = 0.072
7534/8920 (epoch 16), train_loss = 1.339, time/batch = 0.074
7535/8920 (epoch 16), train_loss = 1.309, time/batch = 0.070
7536/8920 (epoch 16), train_loss = 1.361, time/batch = 0.072
7537/8920 (epoch 16), train_loss = 1.363, time/batch = 0.071
7538/8920 (epoch 16), train_loss = 1.365, time/batch = 0.072
7539/8920 (epoch 16), train_loss = 1.370, time/batch = 0.071
7540/8920 (epoch 16), train_loss = 1.348, time/batch = 0.074
7541/8920 (epoch 16), train_loss = 1.350, time/batch = 0.072
7542/8920 (epoch 16), train_loss = 1.349, time/batch = 0.071
7543/8920 (epoch 16), train_loss = 1.341, time/batch = 0.070
7544/8920 (epoch 16), train_loss = 1.384, time/batch = 0.070
7545/8920 (epoch 16), train_loss = 1.371, time/batch = 0.070
7546/8920 (epoch 16), train_loss = 1.387, time/batch = 0.073
7547/8920 (epoch 16), train_loss = 1.317, time/batch = 0.070
7548/8920 (epoch 16), train_loss = 1.338, time/batch = 0.072
7549/8920 (epoch 16), train_loss = 1.288, time/batch = 0.071
7550/8920 (epoch 16), train_loss = 1.325, time/batch = 0.073
7551/8920 (epoch 16), train_loss = 1.341, time/batch = 0.072
7552/8920 (epoch 16), train_loss = 1.340, time/batch = 0.070
7553/8920 (epoch 16), train_loss = 1.328, time/batch = 0.069
7554/8920 (epoch 16), train_loss = 1.334, time/batch = 0.075
7555/8920 (epoch 16), train_loss = 1.368, time/batch = 0.071
7556/8920 (epoch 16), train_loss = 1.330, time/batch = 0.076
7557/8920 (epoch 16), train_loss = 1.346, time/batch = 0.070
7558/8920 (epoch 16), train_loss = 1.385, time/batch = 0.070
7559/8920 (epoch 16), train_loss = 1.372, time/batch = 0.071
7560/8920 (epoch 16), train_loss = 1.353, time/batch = 0.072
7561/8920 (epoch 16), train_loss = 1.329, time/batch = 0.071
7562/8920 (epoch 16), train_loss = 1.378, time/batch = 0.071
7563/8920 (epoch 16), train_loss = 1.348, time/batch = 0.072
7564/8920 (epoch 16), train_loss = 1.339, time/batch = 0.073
7565/8920 (epoch 16), train_loss = 1.345, time/batch = 0.074
7566/8920 (epoch 16), train_loss = 1.303, time/batch = 0.072
7567/8920 (epoch 16), train_loss = 1.400, time/batch = 0.074
7568/8920 (epoch 16), train_loss = 1.329, time/batch = 0.070
7569/8920 (epoch 16), train_loss = 1.366, time/batch = 0.072
7570/8920 (epoch 16), train_loss = 1.327, time/batch = 0.071
7571/8920 (epoch 16), train_loss = 1.311, time/batch = 0.070
7572/8920 (epoch 16), train_loss = 1.310, time/batch = 0.070
7573/8920 (epoch 16), train_loss = 1.317, time/batch = 0.075
7574/8920 (epoch 16), train_loss = 1.469, time/batch = 0.071
7575/8920 (epoch 16), train_loss = 1.337, time/batch = 0.070
7576/8920 (epoch 16), train_loss = 1.356, time/batch = 0.071
7577/8920 (epoch 16), train_loss = 1.295, time/batch = 0.069
7578/8920 (epoch 16), train_loss = 1.307, time/batch = 0.072
7579/8920 (epoch 16), train_loss = 1.316, time/batch = 0.070
7580/8920 (epoch 16), train_loss = 1.327, time/batch = 0.071
7581/8920 (epoch 16), train_loss = 1.340, time/batch = 0.071
7582/8920 (epoch 17), train_loss = 1.256, time/batch = 0.070
7583/8920 (epoch 17), train_loss = 1.309, time/batch = 0.071
7584/8920 (epoch 17), train_loss = 1.336, time/batch = 0.076
7585/8920 (epoch 17), train_loss = 1.344, time/batch = 0.071
7586/8920 (epoch 17), train_loss = 1.384, time/batch = 0.071
7587/8920 (epoch 17), train_loss = 1.294, time/batch = 0.069
7588/8920 (epoch 17), train_loss = 1.368, time/batch = 0.070
7589/8920 (epoch 17), train_loss = 1.324, time/batch = 0.072
7590/8920 (epoch 17), train_loss = 1.283, time/batch = 0.079
7591/8920 (epoch 17), train_loss = 1.261, time/batch = 0.071
7592/8920 (epoch 17), train_loss = 1.382, time/batch = 0.069
7593/8920 (epoch 17), train_loss = 1.288, time/batch = 0.070
7594/8920 (epoch 17), train_loss = 1.333, time/batch = 0.071
7595/8920 (epoch 17), train_loss = 1.323, time/batch = 0.072
7596/8920 (epoch 17), train_loss = 1.326, time/batch = 0.072
7597/8920 (epoch 17), train_loss = 1.332, time/batch = 0.069
7598/8920 (epoch 17), train_loss = 1.385, time/batch = 0.069
7599/8920 (epoch 17), train_loss = 1.315, time/batch = 0.070
7600/8920 (epoch 17), train_loss = 1.326, time/batch = 0.073
7601/8920 (epoch 17), train_loss = 1.348, time/batch = 0.073
7602/8920 (epoch 17), train_loss = 1.270, time/batch = 0.071
7603/8920 (epoch 17), train_loss = 1.304, time/batch = 0.069
7604/8920 (epoch 17), train_loss = 1.284, time/batch = 0.071
7605/8920 (epoch 17), train_loss = 1.292, time/batch = 0.070
7606/8920 (epoch 17), train_loss = 1.258, time/batch = 0.071
7607/8920 (epoch 17), train_loss = 1.334, time/batch = 0.075
7608/8920 (epoch 17), train_loss = 1.281, time/batch = 0.072
7609/8920 (epoch 17), train_loss = 1.268, time/batch = 0.071
7610/8920 (epoch 17), train_loss = 1.332, time/batch = 0.071
7611/8920 (epoch 17), train_loss = 1.326, time/batch = 0.073
7612/8920 (epoch 17), train_loss = 1.327, time/batch = 0.072
7613/8920 (epoch 17), train_loss = 1.350, time/batch = 0.072
7614/8920 (epoch 17), train_loss = 1.334, time/batch = 0.072
7615/8920 (epoch 17), train_loss = 1.330, time/batch = 0.073
7616/8920 (epoch 17), train_loss = 1.355, time/batch = 0.072
7617/8920 (epoch 17), train_loss = 1.312, time/batch = 0.071
7618/8920 (epoch 17), train_loss = 1.421, time/batch = 0.071
7619/8920 (epoch 17), train_loss = 1.388, time/batch = 0.072
7620/8920 (epoch 17), train_loss = 1.355, time/batch = 0.072
7621/8920 (epoch 17), train_loss = 1.369, time/batch = 0.070
7622/8920 (epoch 17), train_loss = 1.357, time/batch = 0.072
7623/8920 (epoch 17), train_loss = 1.403, time/batch = 0.078
7624/8920 (epoch 17), train_loss = 1.336, time/batch = 0.073
7625/8920 (epoch 17), train_loss = 1.334, time/batch = 0.070
7626/8920 (epoch 17), train_loss = 1.369, time/batch = 0.070
7627/8920 (epoch 17), train_loss = 1.376, time/batch = 0.071
7628/8920 (epoch 17), train_loss = 1.264, time/batch = 0.073
7629/8920 (epoch 17), train_loss = 1.264, time/batch = 0.070
7630/8920 (epoch 17), train_loss = 1.296, time/batch = 0.071
7631/8920 (epoch 17), train_loss = 1.292, time/batch = 0.074
7632/8920 (epoch 17), train_loss = 1.325, time/batch = 0.071
7633/8920 (epoch 17), train_loss = 1.279, time/batch = 0.069
7634/8920 (epoch 17), train_loss = 1.286, time/batch = 0.076
7635/8920 (epoch 17), train_loss = 1.336, time/batch = 0.071
7636/8920 (epoch 17), train_loss = 1.316, time/batch = 0.071
7637/8920 (epoch 17), train_loss = 1.348, time/batch = 0.072
7638/8920 (epoch 17), train_loss = 1.284, time/batch = 0.071
7639/8920 (epoch 17), train_loss = 1.364, time/batch = 0.072
7640/8920 (epoch 17), train_loss = 1.316, time/batch = 0.074
7641/8920 (epoch 17), train_loss = 1.317, time/batch = 0.075
7642/8920 (epoch 17), train_loss = 1.368, time/batch = 0.072
7643/8920 (epoch 17), train_loss = 1.324, time/batch = 0.075
7644/8920 (epoch 17), train_loss = 1.313, time/batch = 0.069
7645/8920 (epoch 17), train_loss = 1.372, time/batch = 0.071
7646/8920 (epoch 17), train_loss = 1.298, time/batch = 0.070
7647/8920 (epoch 17), train_loss = 1.347, time/batch = 0.073
7648/8920 (epoch 17), train_loss = 1.307, time/batch = 0.072
7649/8920 (epoch 17), train_loss = 1.374, time/batch = 0.072
7650/8920 (epoch 17), train_loss = 1.365, time/batch = 0.072
7651/8920 (epoch 17), train_loss = 1.361, time/batch = 0.075
7652/8920 (epoch 17), train_loss = 1.382, time/batch = 0.072
7653/8920 (epoch 17), train_loss = 1.249, time/batch = 0.071
7654/8920 (epoch 17), train_loss = 1.343, time/batch = 0.070
7655/8920 (epoch 17), train_loss = 1.273, time/batch = 0.071
7656/8920 (epoch 17), train_loss = 1.298, time/batch = 0.071
7657/8920 (epoch 17), train_loss = 1.384, time/batch = 0.078
7658/8920 (epoch 17), train_loss = 1.352, time/batch = 0.071
7659/8920 (epoch 17), train_loss = 1.355, time/batch = 0.071
7660/8920 (epoch 17), train_loss = 1.317, time/batch = 0.071
7661/8920 (epoch 17), train_loss = 1.366, time/batch = 0.072
7662/8920 (epoch 17), train_loss = 1.345, time/batch = 0.069
7663/8920 (epoch 17), train_loss = 1.251, time/batch = 0.070
7664/8920 (epoch 17), train_loss = 1.295, time/batch = 0.070
7665/8920 (epoch 17), train_loss = 1.338, time/batch = 0.070
7666/8920 (epoch 17), train_loss = 1.362, time/batch = 0.071
7667/8920 (epoch 17), train_loss = 1.360, time/batch = 0.072
7668/8920 (epoch 17), train_loss = 1.293, time/batch = 0.075
7669/8920 (epoch 17), train_loss = 1.303, time/batch = 0.072
7670/8920 (epoch 17), train_loss = 1.343, time/batch = 0.071
7671/8920 (epoch 17), train_loss = 1.327, time/batch = 0.072
7672/8920 (epoch 17), train_loss = 1.300, time/batch = 0.071
7673/8920 (epoch 17), train_loss = 1.304, time/batch = 0.072
7674/8920 (epoch 17), train_loss = 1.351, time/batch = 0.078
7675/8920 (epoch 17), train_loss = 1.323, time/batch = 0.071
7676/8920 (epoch 17), train_loss = 1.330, time/batch = 0.073
7677/8920 (epoch 17), train_loss = 1.385, time/batch = 0.071
7678/8920 (epoch 17), train_loss = 1.321, time/batch = 0.071
7679/8920 (epoch 17), train_loss = 1.354, time/batch = 0.071
7680/8920 (epoch 17), train_loss = 1.262, time/batch = 0.071
7681/8920 (epoch 17), train_loss = 1.367, time/batch = 0.072
7682/8920 (epoch 17), train_loss = 1.299, time/batch = 0.073
7683/8920 (epoch 17), train_loss = 1.322, time/batch = 0.072
7684/8920 (epoch 17), train_loss = 1.351, time/batch = 0.070
7685/8920 (epoch 17), train_loss = 1.293, time/batch = 0.074
7686/8920 (epoch 17), train_loss = 1.348, time/batch = 0.070
7687/8920 (epoch 17), train_loss = 1.324, time/batch = 0.071
7688/8920 (epoch 17), train_loss = 1.293, time/batch = 0.070
7689/8920 (epoch 17), train_loss = 1.319, time/batch = 0.071
7690/8920 (epoch 17), train_loss = 1.348, time/batch = 0.079
7691/8920 (epoch 17), train_loss = 1.293, time/batch = 0.070
7692/8920 (epoch 17), train_loss = 1.247, time/batch = 0.071
7693/8920 (epoch 17), train_loss = 1.298, time/batch = 0.072
7694/8920 (epoch 17), train_loss = 1.346, time/batch = 0.073
7695/8920 (epoch 17), train_loss = 1.312, time/batch = 0.070
7696/8920 (epoch 17), train_loss = 1.336, time/batch = 0.070
7697/8920 (epoch 17), train_loss = 1.345, time/batch = 0.072
7698/8920 (epoch 17), train_loss = 1.337, time/batch = 0.071
7699/8920 (epoch 17), train_loss = 1.369, time/batch = 0.073
7700/8920 (epoch 17), train_loss = 1.361, time/batch = 0.072
7701/8920 (epoch 17), train_loss = 1.291, time/batch = 0.071
7702/8920 (epoch 17), train_loss = 1.348, time/batch = 0.074
7703/8920 (epoch 17), train_loss = 1.365, time/batch = 0.071
7704/8920 (epoch 17), train_loss = 1.290, time/batch = 0.071
